macro_frame,sim_time,body_index,logical_name,mjc_body_name,vertex_id,px,py,pz,vx,vy,vz
2,0.040000,4,gripper_r_palm,gripper_r_palm,6,0.490000,0.726266,-0.020000,0.000000,0.135813,0.000000
2,0.040000,4,gripper_r_palm,gripper_r_palm,7,0.490000,0.726266,0.020000,0.000000,0.135813,0.000000
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,0,0.452000,0.703273,0.011260,0.000000,0.375077,-0.755186
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,1,0.452000,0.706295,0.003853,0.000000,0.217679,-0.819412
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,2,0.452000,0.666238,-0.003853,0.000000,0.053948,0.031801
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,3,0.452000,0.669260,-0.011260,0.000000,-0.103450,-0.032425
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,4,0.468000,0.703273,0.011260,0.000000,0.375077,-0.755186
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,5,0.468000,0.706295,0.003853,0.000000,0.217679,-0.819412
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,6,0.468000,0.666238,-0.003853,0.000000,0.053948,0.031801
2,0.040000,5,gripper_r_finger1,gripper_r_finger1,7,0.468000,0.669260,-0.011260,0.000000,-0.103450,-0.032425
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,0,0.452000,0.706295,-0.003853,0.000000,0.217679,0.819412
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,1,0.452000,0.703273,-0.011260,0.000000,0.375077,0.755186
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,2,0.452000,0.669260,0.011260,0.000000,-0.103450,0.032425
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,3,0.452000,0.666238,0.003853,0.000000,0.053948,-0.031801
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,4,0.468000,0.706295,-0.003853,0.000000,0.217679,0.819412
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,5,0.468000,0.703273,-0.011260,0.000000,0.375077,0.755186
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,6,0.468000,0.669260,0.011260,0.000000,-0.103450,0.032425
2,0.040000,6,gripper_r_finger2,gripper_r_finger2,7,0.468000,0.666238,0.003853,0.000000,0.053948,-0.031801
3,0.060000,0,base,base,0,-1.200000,0.000000,-0.600000,0.000000,0.000000,0.000000
3,0.060000,0,base,base,1,-1.200000,0.000000,0.600000,0.000000,0.000000,0.000000
3,0.060000,0,base,base,2,-1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
3,0.060000,0,base,base,3,-1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
3,0.060000,0,base,base,4,1.200000,0.000000,-0.600000,0.000000,0.000000,-0.000000
3,0.060000,0,base,base,5,1.200000,0.000000,0.600000,0.000000,0.000000,-0.000000
3,0.060000,0,base,base,6,1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
3,0.060000,0,base,base,7,1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,0,-0.490000,0.688096,-0.020000,0.000000,0.051947,0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,1,-0.490000,0.688096,0.020000,0.000000,0.051947,0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,2,-0.490000,0.728096,-0.020000,0.000000,0.051947,0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,3,-0.490000,0.728096,0.020000,0.000000,0.051947,0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,4,-0.430000,0.688096,-0.020000,0.000000,0.051947,-0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,5,-0.430000,0.688096,0.020000,0.000000,0.051947,-0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,6,-0.430000,0.728096,-0.020000,0.000000,0.051947,0.000000
3,0.060000,1,gripper_l_palm,gripper_l_palm,7,-0.430000,0.728096,0.020000,0.000000,0.051947,0.000000
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,0,-0.468000,0.706332,0.009135,0.000000,0.034080,0.073415
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,1,-0.468000,0.708443,0.001418,0.000000,0.049173,0.077543
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,2,-0.468000,0.667749,-0.001418,0.000000,0.054721,-0.002050
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,3,-0.468000,0.669860,-0.009135,0.000000,0.069814,0.002078
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,4,-0.452000,0.706332,0.009135,0.000000,0.034080,0.073415
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,5,-0.452000,0.708443,0.001418,0.000000,0.049173,0.077543
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,6,-0.452000,0.667749,-0.001418,0.000000,0.054721,-0.002050
3,0.060000,2,gripper_l_finger1,gripper_l_finger1,7,-0.452000,0.669860,-0.009135,0.000000,0.069814,0.002078
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,0,-0.468000,0.708443,-0.001418,0.000000,0.049173,-0.077543
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,1,-0.468000,0.706332,-0.009135,0.000000,0.034080,-0.073415
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,2,-0.468000,0.669860,0.009135,0.000000,0.069814,-0.002078
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,3,-0.468000,0.667749,0.001418,0.000000,0.054721,0.002050
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,4,-0.452000,0.708443,-0.001418,0.000000,0.049173,-0.077543
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,5,-0.452000,0.706332,-0.009135,0.000000,0.034080,-0.073415
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,6,-0.452000,0.669860,0.009135,0.000000,0.069814,-0.002078
3,0.060000,3,gripper_l_finger2,gripper_l_finger2,7,-0.452000,0.667749,0.001418,0.000000,0.054721,0.002050
3,0.060000,4,gripper_r_palm,gripper_r_palm,0,0.430000,0.688096,-0.020000,0.000000,0.051947,0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,1,0.430000,0.688096,0.020000,0.000000,0.051947,0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,2,0.430000,0.728096,-0.020000,0.000000,0.051947,0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,3,0.430000,0.728096,0.020000,0.000000,0.051947,0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,4,0.490000,0.688096,-0.020000,0.000000,0.051947,-0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,5,0.490000,0.688096,0.020000,0.000000,0.051947,-0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,6,0.490000,0.728096,-0.020000,0.000000,0.051947,0.000000
3,0.060000,4,gripper_r_palm,gripper_r_palm,7,0.490000,0.728096,0.020000,0.000000,0.051947,0.000000
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,0,0.452000,0.706332,0.009135,0.000000,0.034080,0.073415
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,1,0.452000,0.708443,0.001418,0.000000,0.049173,0.077543
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,2,0.452000,0.667749,-0.001418,0.000000,0.054721,-0.002050
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,3,0.452000,0.669860,-0.009135,0.000000,0.069814,0.002078
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,4,0.468000,0.706332,0.009135,0.000000,0.034080,0.073415
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,5,0.468000,0.708443,0.001418,0.000000,0.049173,0.077543
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,6,0.468000,0.667749,-0.001418,0.000000,0.054721,-0.002050
3,0.060000,5,gripper_r_finger1,gripper_r_finger1,7,0.468000,0.669860,-0.009135,0.000000,0.069814,0.002078
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,0,0.452000,0.708443,-0.001418,0.000000,0.049173,-0.077543
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,1,0.452000,0.706332,-0.009135,0.000000,0.034080,-0.073415
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,2,0.452000,0.669860,0.009135,0.000000,0.069814,-0.002078
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,3,0.452000,0.667749,0.001418,0.000000,0.054721,0.002050
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,4,0.468000,0.708443,-0.001418,0.000000,0.049173,-0.077543
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,5,0.468000,0.706332,-0.009135,0.000000,0.034080,-0.073415
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,6,0.468000,0.669860,0.009135,0.000000,0.069814,-0.002078
3,0.060000,6,gripper_r_finger2,gripper_r_finger2,7,0.468000,0.667749,0.001418,0.000000,0.054721,0.002050
4,0.080000,0,base,base,0,-1.200000,0.000000,-0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,1,-1.200000,0.000000,0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,2,-1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,3,-1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,4,1.200000,0.000000,-0.600000,0.000000,0.000000,-0.000000
4,0.080000,0,base,base,5,1.200000,0.000000,0.600000,0.000000,0.000000,-0.000000
4,0.080000,0,base,base,6,1.200000,0.300000,-0.600000,0.000000,0.000000,0.000000
4,0.080000,0,base,base,7,1.200000,0.300000,0.600000,0.000000,0.000000,0.000000
4,0.080000,1,gripper_l_palm,gripper_l_palm,0,-0.490000,0.688569,-0.020000,0.000000,0.006135,0.000000
