macro_frame,sim_time,logical_name,object_id,data_type,x,y,z,qw,qx,qy,qz,vx,vy,vz,wx,wy,wz
433,8.660000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.000100502257,-0.0149814375,-7.33437422e-10
433,8.660000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-3.6467286e-06,0,,,,,,
433,8.660000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.411029786,0,0.376216024,1,0,0,0,,,,,,
433,8.660000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0314368941,0,0.00812774617,0,0,0
433,8.660000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0150038414,0
433,8.660000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.283823133,-0.958876669,-1.03502589e-06,-3.49676293e-06,,,,,,
433,8.660000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.411029935,0,0.356216013,1,0,0,0,,,,,,
433,8.660000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0314368941,-0.000454254448,0.00812774617,0,0,0
433,8.660000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0270233825,0.0150038414,1.97093883e-07
433,8.660000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.283823133,0.958876669,-1.03502589e-06,3.49676293e-06,,,,,,
433,8.660000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.411029935,0,0.356216013,1,0,0,0,,,,,,
433,8.660000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0314368941,0.000454254448,0.00812774617,0,0,0
433,8.660000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0270233825,0.0150038414,-1.97093883e-07
434,8.680000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
434,8.680000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
434,8.680000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
434,8.680000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
434,8.680000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,3.46861725e-06,0,,,,,,
434,8.680000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.410356849,0,0.376389861,1,0,0,0,,,,,,
434,8.680000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0315921567,0,0.00816134363,0,0,0
434,8.680000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0150546655,0
434,8.680000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283583432,-0.958947539,9.83642394e-07,3.32622199e-06,,,,,,
434,8.680000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.410356998,0,0.35638985,1,0,0,0,,,,,,
434,8.680000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0315921567,9.07994604e-07,0.00816134363,0,0,0
434,8.680000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-5.39988687e-05,-0.0150546655,3.74602821e-10
434,8.680000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283583432,0.958947539,9.83642394e-07,-3.32622199e-06,,,,,,
434,8.680000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.410356998,0,0.35638985,1,0,0,0,,,,,,
434,8.680000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0315921567,-9.07994604e-07,0.00816134363,0,0,0
434,8.680000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,5.39988687e-05,-0.0150546655,-3.74602821e-10
434,8.680000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-3.45017611e-06,0,,,,,,
434,8.680000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.410356849,0,0.37639004,1,0,0,0,,,,,,
434,8.680000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0315923989,0,0.00815303996,0,0,0
434,8.680000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0150960125,0
434,8.680000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284022361,-0.958817661,-9.79927222e-07,-3.30808984e-06,,,,,,
434,8.680000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.410356998,0,0.356390029,1,0,0,0,,,,,,
434,8.680000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0315923989,-0.000249530684,0.00815303996,0,0,0
434,8.680000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0148484213,0.0150960125,1.02459339e-07
434,8.680000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284022361,0.958817661,-9.79927222e-07,3.30808984e-06,,,,,,
434,8.680000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.410356998,0,0.356390029,1,0,0,0,,,,,,
434,8.680000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0315923989,0.000249530684,0.00815303996,0,0,0
434,8.680000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0148484213,0.0150960125,-1.02459339e-07
435,8.700000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
435,8.700000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
435,8.700000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
435,8.700000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
435,8.700000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,3.3075919e-06,0,,,,,,
435,8.700000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.409680635,0,0.376564771,1,0,0,0,,,,,,
435,8.700000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0317461863,0,0.00821033586,0,0,0
435,8.700000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0151227294,0
435,8.700000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283588439,-0.958946109,9.37994741e-07,3.17180229e-06,,,,,,
435,8.700000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.409680754,0,0.35656476,1,0,0,0,,,,,,
435,8.700000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0317461863,-0.000186766978,0.00821033586,0,0,0
435,8.700000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0111071952,-0.0151227294,-7.34761372e-08
435,8.700000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283588439,0.958946109,9.37994741e-07,-3.17180229e-06,,,,,,
435,8.700000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.409680754,0,0.35656476,1,0,0,0,,,,,,
435,8.700000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0317461863,0.000186766978,0.00821033586,0,0,0
435,8.700000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0111071952,-0.0151227294,7.34761372e-08
435,8.700000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-3.25399628e-06,0,,,,,,
435,8.700000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.409680635,0,0.37656486,1,0,0,0,,,,,,
435,8.700000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0317464694,0,0.00820401497,0,0,0
435,8.700000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0151862148,0
435,8.700000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284209162,-0.958762288,-9.24815538e-07,-3.11980898e-06,,,,,,
435,8.700000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.409680754,0,0.356564879,1,0,0,0,,,,,,
435,8.700000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0317464694,-0.000492124993,0.00820401497,0,0,0
435,8.700000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0292914174,0.0151862148,1.90628327e-07
435,8.700000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284209162,0.958762288,-9.24815538e-07,3.11980898e-06,,,,,,
435,8.700000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.409680754,0,0.356564879,1,0,0,0,,,,,,
435,8.700000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0317464694,0.000492124993,0.00820401497,0,0,0
435,8.700000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0292914174,0.0151862148,-1.90628327e-07
436,8.720000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
436,8.720000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
436,8.720000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
436,8.720000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
436,8.720000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,3.14490126e-06,0,,,,,,
436,8.720000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.409001142,0,0.376740515,1,0,0,0,,,,,,
436,8.720000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0318986252,0,0.00823942013,0,0,0
436,8.720000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0151934922,0
436,8.720000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283630729,-0.958933592,8.9199068e-07,3.01575142e-06,,,,,,
436,8.720000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.409001261,0,0.356740534,1,0,0,0,,,,,,
436,8.720000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0318986252,-1.1089739e-05,0.00823942013,0,0,0
436,8.720000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.000659553742,-0.0151934922,-4.14846291e-09
436,8.720000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283630729,0.958933592,8.9199068e-07,-3.01575142e-06,,,,,,
436,8.720000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.409001261,0,0.356740534,1,0,0,0,,,,,,
436,8.720000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0318986252,1.1089739e-05,0.00823942013,0,0,0
436,8.720000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.000659553742,-0.0151934922,4.14846291e-09
436,8.720000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-3.09509369e-06,0,,,,,,
436,8.720000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.409001142,0,0.376740545,1,0,0,0,,,,,,
436,8.720000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0318989493,0,0.00823432021,0,0,0
436,8.720000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0152815124,0
436,8.720000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284411579,-0.958702266,-8.80280481e-07,-2.9672733e-06,,,,,,
436,8.720000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.409001261,0,0.356740534,1,0,0,0,,,,,,
436,8.720000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0318989493,-0.00022655497,0.00823432021,0,0,0
436,8.720000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.013488275,0.0152815124,8.34949461e-08
436,8.720000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284411579,0.958702266,-8.80280481e-07,2.9672733e-06,,,,,,
436,8.720000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.409001261,0,0.356740534,1,0,0,0,,,,,,
436,8.720000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0318989493,0.00022655497,0.00823432021,0,0,0
436,8.720000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.013488275,0.0152815124,-8.34949461e-08
437,8.740000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
437,8.740000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
437,8.740000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
437,8.740000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
437,8.740000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,2.99177486e-06,0,,,,,,
437,8.740000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.4083184,0,0.376917094,1,0,0,0,,,,,,
437,8.740000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0320505388,0,0.00827715453,0,0,0
437,8.740000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0152722476,0
437,8.740000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283668995,-0.958922267,8.48673778e-07,2.86887939e-06,,,,,,
437,8.740000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.40831852,0,0.356917083,1,0,0,0,,,,,,
437,8.740000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0320505388,-1.20737377e-05,0.00827715453,0,0,0
437,8.740000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.000718113035,-0.0152722476,-4.29686509e-09
437,8.740000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283668995,0.958922267,8.48673778e-07,-2.86887939e-06,,,,,,
437,8.740000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.40831852,0,0.356917083,1,0,0,0,,,,,,
437,8.740000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0320505388,1.20737377e-05,0.00827715453,0,0,0
437,8.740000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.000718113035,-0.0152722476,4.29686509e-09
437,8.740000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-2.93673293e-06,0,,,,,,
437,8.740000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.4083184,0,0.376917064,1,0,0,0,,,,,,
437,8.740000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0320509821,0,0.00827832147,0,0,0
437,8.740000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0153709613,0
437,8.740000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284577131,-0.958653152,-8.35727008e-07,-2.81530833e-06,,,,,,
437,8.740000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.40831852,0,0.356917083,1,0,0,0,,,,,,
437,8.740000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0320509821,-0.000279922533,0.00827832147,0,0,0
437,8.740000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.016669292,0.0153709613,9.79065149e-08
437,8.740000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284577131,0.958653152,-8.35727008e-07,2.81530833e-06,,,,,,
437,8.740000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.40831852,0,0.356917083,1,0,0,0,,,,,,
437,8.740000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0320509821,0.000279922533,0.00827832147,0,0,0
437,8.740000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.016669292,0.0153709613,-9.79065149e-08
438,8.760000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
438,8.760000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
438,8.760000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
438,8.760000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
438,8.760000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,2.81579128e-06,0,,,,,,
438,8.760000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.40763244,0,0.377094477,1,0,0,0,,,,,,
438,8.760000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0322006159,0,0.00831562933,0,0,0
438,8.760000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0153455501,0
438,8.760000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283702821,-0.958912253,7.98848021e-07,2.70009673e-06,,,,,,
438,8.760000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.40763256,0,0.357094467,1,0,0,0,,,,,,
438,8.760000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0322006159,2.51589772e-05,0.00831562933,0,0,0
438,8.760000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.00149645505,-0.0153455501,8.42741077e-09
438,8.760000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283702821,0.958912253,7.98848021e-07,-2.70009673e-06,,,,,,
438,8.760000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.40763256,0,0.357094467,1,0,0,0,,,,,,
438,8.760000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0322006159,-2.51589772e-05,0.00831562933,0,0,0
438,8.760000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.00149645505,-0.0153455501,-8.42741077e-09
438,8.760000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-2.77693448e-06,0,,,,,,
438,8.760000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.40763244,0,0.377094477,1,0,0,0,,,,,,
438,8.760000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0322011076,0,0.00832761265,0,0,0
438,8.760000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0154552972,0
438,8.760000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284718394,-0.95861119,-7.90644378e-07,-2.6620005e-06,,,,,,
438,8.760000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.40763256,0,0.357094467,1,0,0,0,,,,,,
438,8.760000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0322011076,-0.000453984714,0.00832761265,0,0,0
438,8.760000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0270397644,0.0154552972,1.5017531e-07
438,8.760000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284718394,0.95861119,-7.90644378e-07,2.6620005e-06,,,,,,
438,8.760000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.40763256,0,0.357094467,1,0,0,0,,,,,,
438,8.760000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0322011076,0.000453984714,0.00832761265,0,0,0
438,8.760000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0270397644,0.0154552972,-1.5017531e-07
439,8.780000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
439,8.780000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
439,8.780000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
439,8.780000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
439,8.780000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,2.64718642e-06,0,,,,,,
439,8.780000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.406943291,0,0.377272666,1,0,0,0,,,,,,
439,8.780000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0323498584,0,0.00835619494,0,0,0
439,8.780000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0154162599,0
439,8.780000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283673733,-0.958920836,7.50937261e-07,2.53844223e-06,,,,,,
439,8.780000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.406943411,0,0.357272655,1,0,0,0,,,,,,
439,8.780000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0323498584,6.04509478e-05,0.00835619494,0,0,0
439,8.780000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.00359548023,-0.0154162599,1.90358129e-08
439,8.780000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283673733,0.958920836,7.50937261e-07,-2.53844223e-06,,,,,,
439,8.780000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.406943411,0,0.357272655,1,0,0,0,,,,,,
439,8.780000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0323498584,-6.04509478e-05,0.00835619494,0,0,0
439,8.780000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.00359548023,-0.0154162599,-1.90358129e-08
439,8.780000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-2.63117522e-06,0,,,,,,
439,8.780000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.406943291,0,0.377272666,1,0,0,0,,,,,,
439,8.780000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0323505029,0,0.00835654978,0,0,0
439,8.780000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0155428834,0
439,8.780000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284860462,-0.95856899,-7.49517767e-07,-2.52216319e-06,,,,,,
439,8.780000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.406943411,0,0.357272685,1,0,0,0,,,,,,
439,8.780000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0323505029,-0.000215698485,0.00835654978,0,0,0
439,8.780000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,0.0128496606,0.0155428834,6.76194176e-08
439,8.780000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284860462,0.95856899,-7.49517767e-07,2.52216319e-06,,,,,,
439,8.780000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.406943411,0,0.357272685,1,0,0,0,,,,,,
439,8.780000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0323505029,0.000215698485,0.00835654978,0,0,0
439,8.780000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,-0.0128496606,0.0155428834,-6.76194176e-08
440,8.800000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
440,8.800000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
440,8.800000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
440,8.800000,base,base_body_w,VELOCITY,,,,,,,,0,0,0,0,0,0
440,8.800000,gripper_l_palm,gripper_l_palm_body_q,POSITION,0,0,0,1,0,2.3636303e-06,0,,,,,,
440,8.800000,gripper_l_palm,gripper_l_palm_body_p,POSITION,-0.406251013,0,0.377451718,1,0,0,0,,,,,,
440,8.800000,gripper_l_palm,gripper_l_palm_body_v,VELOCITY,,,,,,,,0.0324972831,0,0.00839630049,0,0,0
440,8.800000,gripper_l_palm,gripper_l_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,-0.0154866679,0
440,8.800000,gripper_l_finger1,gripper_l_finger1_body_q,POSITION,0,0,0,0.283642024,-0.958930254,6.70424868e-07,2.26655652e-06,,,,,,
440,8.800000,gripper_l_finger1,gripper_l_finger1_body_p,POSITION,-0.406251103,0,0.357451707,1,0,0,0,,,,,,
440,8.800000,gripper_l_finger1,gripper_l_finger1_body_v,VELOCITY,,,,,,,,0.0324972831,4.93594707e-05,0.00839630049,0,0,0
440,8.800000,gripper_l_finger1,gripper_l_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.00293566077,-0.0154866679,1.38776342e-08
440,8.800000,gripper_l_finger2,gripper_l_finger2_body_q,POSITION,0,0,0,0.283642024,0.958930254,6.70424868e-07,-2.26655652e-06,,,,,,
440,8.800000,gripper_l_finger2,gripper_l_finger2_body_p,POSITION,-0.406251103,0,0.357451707,1,0,0,0,,,,,,
440,8.800000,gripper_l_finger2,gripper_l_finger2_body_v,VELOCITY,,,,,,,,0.0324972831,-4.93594707e-05,0.00839630049,0,0,0
440,8.800000,gripper_l_finger2,gripper_l_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.00293566077,-0.0154866679,-1.38776342e-08
440,8.800000,gripper_r_palm,gripper_r_palm_body_q,POSITION,0,0,0,1,0,-2.56121461e-06,0,,,,,,
440,8.800000,gripper_r_palm,gripper_r_palm_body_p,POSITION,0.406250983,0,0.377451509,1,0,0,0,,,,,,
440,8.800000,gripper_r_palm,gripper_r_palm_body_v,VELOCITY,,,,,,,,-0.0324979536,0,0.0083811637,0,0,0
440,8.800000,gripper_r_palm,gripper_r_palm_body_w,VELOCITY,,,,,,,,0,0,0,0,0.0156046217,0
440,8.800000,gripper_r_finger1,gripper_r_finger1_body_q,POSITION,0,0,0,0.284757942,-0.958599448,-7.29326246e-07,-2.45517913e-06,,,,,,
440,8.800000,gripper_r_finger1,gripper_r_finger1_body_p,POSITION,0.406251103,0,0.357451499,1,0,0,0,,,,,,
440,8.800000,gripper_r_finger1,gripper_r_finger1_body_v,VELOCITY,,,,,,,,-0.0324979536,0.000544735987,0.0083811637,0,0,0
440,8.800000,gripper_r_finger1,gripper_r_finger1_body_w,VELOCITY,,,,,,,,0,0,0,-0.0324467197,0.0156046217,-1.66206036e-07
440,8.800000,gripper_r_finger2,gripper_r_finger2_body_q,POSITION,0,0,0,0.284757942,0.958599448,-7.29326246e-07,2.45517913e-06,,,,,,
440,8.800000,gripper_r_finger2,gripper_r_finger2_body_p,POSITION,0.406251103,0,0.357451499,1,0,0,0,,,,,,
440,8.800000,gripper_r_finger2,gripper_r_finger2_body_v,VELOCITY,,,,,,,,-0.0324979536,-0.000544735987,0.0083811637,0,0,0
440,8.800000,gripper_r_finger2,gripper_r_finger2_body_w,VELOCITY,,,,,,,,0,0,0,0.0324467197,0.0156046217,1.66206036e-07
441,8.820000,base,base_body_q,POSITION,0,0,0,1,0,0,0,,,,,,
441,8.820000,base,base_body_p,POSITION,0,-0,0.150000006,1,0,0,0,,,,,,
441,8.820000,base,base_body_v,VELOCITY,,,,,,,,0,0,0,0,0,0
